X-Axis,Z Scores
-79.9589979498975,0.0
-79.9489974498725,0.0
-79.93899694984749,0.0
-79.92899644982249,0.0
-79.91899594979749,0.0
-79.90899544977249,0.0
-79.89899494974749,0.0
-79.88899444972249,0.0
-79.87899394969749,0.0
-79.86899344967249,0.0
-79.85899294964749,0.0
-79.84899244962249,0.0
-79.83899194959749,0.0
-79.82899144957247,0.0
-79.81899094954747,0.0
-79.80899044952247,0.0
-79.79898994949747,0.0
-79.78898944947247,0.0
-79.77898894944747,0.0
-79.76898844942247,0.0
-79.75898794939746,0.0
-79.74898744937246,0.0
-79.73898694934746,0.0
-79.72898644932246,0.0
-79.71898594929746,0.0
-79.70898544927246,0.0
-79.69898494924746,0.0
-79.68898444922246,0.0
-79.67898394919746,0.0
-79.66898344917246,0.0
-79.65898294914746,0.0
-79.64898244912246,0.0
-79.63898194909746,0.0
-79.62898144907246,0.0
-79.61898094904745,0.0
-79.60898044902245,0.0
-79.59897994899745,0.0
-79.58897944897245,0.0
-79.57897894894745,0.0
-79.56897844892245,0.0
-79.55897794889745,0.0
-79.54897744887245,0.0
-79.53897694884745,0.0
-79.52897644882245,0.0
-79.51897594879745,0.0
-79.50897544877245,0.0
-79.49897494874745,0.0
-79.48897444872244,0.0
-79.47897394869743,0.0
-79.46897344867243,0.0
-79.45897294864743,0.0
-79.44897244862243,0.0
-79.43897194859743,0.0
-79.42897144857243,0.0
-79.41897094854743,0.0
-79.40897044852242,0.0
-79.39896994849742,0.0
-79.38896944847242,0.0
-79.37896894844742,0.0
-79.36896844842242,0.0
-79.35896794839742,0.0
-79.34896744837242,0.0
-79.33896694834742,0.0
-79.32896644832242,0.0
-79.31896594829742,0.0
-79.30896544827242,0.0
-79.29896494824742,0.0
-79.28896444822242,0.0
-79.27896394819741,0.0
-79.2689634481724,0.0
-79.2589629481474,0.0
-79.2489624481224,0.0
-79.2389619480974,0.0
-79.2289614480724,0.0
-79.2189609480474,0.0
-79.2089604480224,0.0
-79.1989599479974,0.0
-79.1889594479724,0.0
-79.1789589479474,0.0
-79.16895844792239,0.0
-79.15895794789739,0.0
-79.14895744787239,0.0
-79.13895694784739,0.0
-79.12895644782239,0.0
-79.11895594779739,0.0
-79.10895544777239,0.0
-79.09895494774739,0.0
-79.08895444772239,0.0
-79.07895394769739,0.0
-79.06895344767238,0.0
-79.05895294764738,0.0
-79.04895244762238,0.0
-79.03895194759738,0.0
-79.02895144757238,0.0
-79.01895094754738,0.0
-79.00895044752238,0.0
-78.99894994749738,0.0
-78.98894944747238,0.0
-78.97894894744738,0.0
-78.96894844742238,0.0
-78.95894794739738,0.0
-78.94894744737238,0.0
-78.93894694734738,0.0
-78.92894644732237,0.0
-78.91894594729737,0.0
-78.90894544727236,0.0
-78.89894494724736,0.0
-78.88894444722236,0.0
-78.87894394719736,0.0
-78.86894344717236,0.0
-78.85894294714736,0.0
-78.84894244712235,0.0
-78.83894194709735,0.0
-78.82894144707235,0.0
-78.81894094704735,0.0
-78.80894044702235,0.0
-78.79893994699735,0.0
-78.78893944697235,0.0
-78.77893894694735,0.0
-78.76893844692235,0.0
-78.75893794689735,0.0
-78.74893744687235,0.0
-78.73893694684735,0.0
-78.72893644682235,0.0
-78.71893594679734,0.0
-78.70893544677234,0.0
-78.69893494674733,0.0
-78.68893444672233,0.0
-78.67893394669733,0.0
-78.66893344667233,0.0
-78.65893294664733,0.0
-78.64893244662233,0.0
-78.63893194659732,0.0
-78.62893144657232,0.0
-78.61893094654732,0.0
-78.60893044652232,0.0
-78.59892994649732,0.0
-78.58892944647232,0.0
-78.57892894644732,0.0
-78.56892844642232,0.0
-78.55892794639732,0.0
-78.54892744637232,0.0
-78.53892694634732,0.0
-78.52892644632232,0.0
-78.51892594629732,0.0
-78.50892544627231,0.0
-78.49892494624731,0.0
-78.48892444622231,0.0
-78.47892394619731,0.0
-78.46892344617231,0.0
-78.45892294614731,0.0
-78.44892244612231,0.0
-78.43892194609731,0.0
-78.42892144607231,0.0
-78.41892094604731,0.0
-78.40892044602231,0.0
-78.3989199459973,0.0
-78.3889194459723,0.0
-78.3789189459473,0.0
-78.3689184459223,0.0
-78.3589179458973,0.0
-78.34891744587229,0.0
-78.33891694584729,0.0
-78.32891644582229,0.0
-78.31891594579729,0.0
-78.30891544577229,0.0
-78.29891494574728,0.0
-78.28891444572228,0.0
-78.27891394569728,0.0
-78.26891344567228,0.0
-78.25891294564728,0.0
-78.24891244562228,0.0
-78.23891194559728,0.0
-78.22891144557228,0.0
-78.21891094554728,0.0
-78.20891044552228,0.0
-78.19890994549728,0.0
-78.18890944547228,0.0
-78.17890894544728,0.0
-78.16890844542228,0.0
-78.15890794539727,0.0
-78.14890744537227,0.0
-78.13890694534726,0.0
-78.12890644532226,0.0
-78.11890594529726,0.0
-78.10890544527226,0.0
-78.09890494524726,0.0
-78.08890444522225,0.0
-78.07890394519725,0.0
-78.06890344517225,0.0
-78.05890294514725,0.0
-78.04890244512225,0.0
-78.03890194509725,0.0
-78.02890144507225,0.0
-78.01890094504725,0.0
-78.00890044502225,0.0
-77.99889994499725,0.0
-77.98889944497225,0.0
-77.97889894494725,0.0
-77.96889844492225,0.0
-77.95889794489725,0.0
-77.94889744487224,0.0
-77.93889694484724,0.0
-77.92889644482224,0.0
-77.91889594479724,0.0
-77.90889544477224,0.0
-77.89889494474724,0.0
-77.88889444472224,0.0
-77.87889394469724,0.0
-77.86889344467224,0.0
-77.85889294464724,0.0
-77.84889244462224,0.0
-77.83889194459724,0.0
-77.82889144457224,0.0
-77.81889094454723,0.0
-77.80889044452223,0.0
-77.79888994449723,0.0
-77.78888944447223,0.0
-77.77888894444722,0.0
-77.76888844442222,0.0
-77.75888794439722,0.0
-77.74888744437222,0.0
-77.73888694434721,0.0
-77.72888644432221,0.0
-77.71888594429721,0.0
-77.70888544427221,0.0
-77.69888494424721,0.0
-77.68888444422221,0.0
-77.67888394419721,0.0
-77.66888344417221,0.0
-77.65888294414721,0.0
-77.64888244412221,0.0
-77.63888194409721,0.0
-77.6288814440722,0.0
-77.6188809440472,0.0
-77.6088804440222,0.0
-77.5988799439972,0.0
-77.5888794439722,0.0
-77.5788789439472,0.0
-77.56887844392219,0.0
-77.55887794389719,0.0
-77.54887744387219,0.0
-77.53887694384719,0.0
-77.52887644382218,0.0
-77.51887594379718,0.0
-77.50887544377218,0.0
-77.49887494374718,0.0
-77.48887444372218,0.0
-77.47887394369718,0.0
-77.46887344367218,0.0
-77.45887294364718,0.0
-77.44887244362218,0.0
-77.43887194359718,0.0
-77.42887144357218,0.0
-77.41887094354718,0.0
-77.40887044352218,0.0
-77.39886994349717,0.0
-77.38886944347217,0.0
-77.37886894344717,0.0
-77.36886844342217,0.0
-77.35886794339717,0.0
-77.34886744337217,0.0
-77.33886694334717,0.0
-77.32886644332217,0.0
-77.31886594329717,0.0
-77.30886544327217,0.0
-77.29886494324717,0.0
-77.28886444322217,0.0
-77.27886394319717,0.0
-77.26886344317217,0.0
-77.25886294314716,0.0
-77.24886244312216,0.0
-77.23886194309716,0.0
-77.22886144307216,0.0
-77.21886094304715,0.0
-77.20886044302215,0.0
-77.19885994299715,0.0
-77.18885944297215,0.0
-77.17885894294714,0.0
-77.16885844292214,0.0
-77.15885794289714,0.0
-77.14885744287214,0.0
-77.13885694284714,0.0
-77.12885644282214,0.0
-77.11885594279714,0.0
-77.10885544277214,0.0
-77.09885494274714,0.0
-77.08885444272214,0.0
-77.07885394269714,0.0
-77.06885344267214,0.0
-77.05885294264714,0.0
-77.04885244262213,0.0
-77.03885194259713,0.0
-77.02885144257213,0.0
-77.01885094254713,0.0
-77.00885044252212,0.0
-76.99884994249712,0.0
-76.98884944247212,0.0
-76.97884894244712,0.0
-76.96884844242211,0.0
-76.95884794239711,0.0
-76.94884744237211,0.0
-76.93884694234711,0.0
-76.92884644232211,0.0
-76.91884594229711,0.0
-76.90884544227211,0.0
-76.89884494224711,0.0
-76.88884444222211,0.0
-76.87884394219711,0.0
-76.8688434421721,0.0
-76.8588429421471,0.0
-76.8488424421221,0.0
-76.8388419420971,0.0
-76.8288414420721,0.0
-76.8188409420471,0.0
-76.8088404420221,0.0
-76.7988399419971,0.0
-76.7888394419721,0.0
-76.7788389419471,0.0
-76.7688384419221,0.0
-76.7588379418971,0.0
-76.7488374418721,0.0
-76.7388369418471,0.0
-76.7288364418221,0.0
-76.7188359417971,0.0
-76.7088354417721,0.0
-76.6988349417471,0.0
-76.6888344417221,0.0
-76.67883394169709,0.0
-76.66883344167209,0.0
-76.65883294164709,0.0
-76.64883244162208,0.0
-76.63883194159708,0.0
-76.62883144157207,0.0
-76.61883094154707,0.0
-76.60883044152207,0.0
-76.59882994149707,0.0
-76.58882944147207,0.0
-76.57882894144707,0.0
-76.56882844142207,0.0
-76.55882794139707,0.0
-76.54882744137207,0.0
-76.53882694134707,0.0
-76.52882644132207,0.0
-76.51882594129707,0.0
-76.50882544127207,0.0
-76.49882494124707,0.0
-76.48882444122206,0.0
-76.47882394119706,0.0
-76.46882344117206,0.0
-76.45882294114706,0.0
-76.44882244112206,0.0
-76.43882194109705,0.0
-76.42882144107205,0.0
-76.41882094104704,0.0
-76.40882044102204,0.0
-76.39881994099704,0.0
-76.38881944097204,0.0
-76.37881894094704,0.0
-76.36881844092204,0.0
-76.35881794089704,0.0
-76.34881744087204,0.0
-76.33881694084704,0.0
-76.32881644082204,0.0
-76.31881594079704,0.0
-76.30881544077204,0.0
-76.29881494074704,0.0
-76.28881444072204,0.0
-76.27881394069703,0.0
-76.26881344067203,0.0
-76.25881294064703,0.0
-76.24881244062203,0.0
-76.23881194059703,0.0
-76.22881144057203,0.0
-76.21881094054703,0.0
-76.20881044052203,0.0
-76.19880994049703,0.0
-76.18880944047203,0.0
-76.17880894044703,0.0
-76.16880844042203,0.0
-76.15880794039703,0.0
-76.14880744037202,0.0
-76.13880694034702,0.0
-76.12880644032202,0.0
-76.11880594029702,0.0
-76.10880544027202,0.0
-76.09880494024702,0.0
-76.088804440222,0.0
-76.078803940197,0.0
-76.068803440172,0.0
-76.058802940147,0.0
-76.048802440122,0.0
-76.038801940097,0.0
-76.028801440072,0.0
-76.018800940047,0.0
-76.008800440022,0.0
-75.998799939997,0.0
-75.988799439972,0.0
-75.978798939947,0.0
-75.968798439922,0.0
-75.958797939897,0.0
-75.948797439872,0.0
-75.938796939847,0.0
-75.928796439822,0.0
-75.918795939797,0.0
-75.90879543977199,0.0
-75.89879493974699,0.0
-75.88879443972199,0.0
-75.87879393969698,0.0
-75.86879343967198,0.0
-75.85879293964697,0.0
-75.84879243962197,0.0
-75.83879193959697,0.0
-75.82879143957197,0.0
-75.81879093954697,0.0
-75.80879043952197,0.0
-75.79878993949697,0.0
-75.78878943947197,0.0
-75.77878893944697,0.0
-75.76878843942197,0.0
-75.75878793939697,0.0
-75.74878743937197,0.0
-75.73878693934697,0.0
-75.72878643932196,0.0
-75.71878593929696,0.0
-75.70878543927196,0.0
-75.69878493924696,0.0
-75.68878443922196,0.0
-75.67878393919696,0.0
-75.66878343917196,0.0
-75.65878293914696,0.0
-75.64878243912196,0.0
-75.63878193909696,0.0
-75.62878143907196,0.0
-75.61878093904696,0.0
-75.60878043902196,0.0
-75.59877993899696,0.0
-75.58877943897195,0.0
-75.57877893894695,0.0
-75.56877843892195,0.0
-75.55877793889695,0.0
-75.54877743887195,0.0
-75.53877693884695,0.0
-75.52877643882195,0.0
-75.51877593879694,0.0
-75.50877543877193,0.0
-75.49877493874693,0.0
-75.48877443872193,0.0
-75.47877393869693,0.0
-75.46877343867193,0.0
-75.45877293864693,0.0
-75.44877243862193,0.0
-75.43877193859693,0.0
-75.42877143857193,0.0
-75.41877093854693,0.0
-75.40877043852193,0.0
-75.39876993849693,0.0
-75.38876943847193,0.0
-75.37876893844692,0.0
-75.36876843842192,0.0
-75.35876793839692,0.0
-75.34876743837192,0.0
-75.33876693834692,0.0
-75.32876643832192,0.0
-75.31876593829692,0.0
-75.3087654382719,0.0
-75.2987649382469,0.0
-75.2887644382219,0.0
-75.2787639381969,0.0
-75.2687634381719,0.0
-75.2587629381469,0.0
-75.2487624381219,0.0
-75.2387619380969,0.0
-75.2287614380719,0.0
-75.2187609380469,0.0
-75.2087604380219,0.0
-75.1987599379969,0.0
-75.1887594379719,0.0
-75.1787589379469,0.0
-75.1687584379219,0.0
-75.1587579378969,0.0
-75.1487574378719,0.0
-75.13875693784689,0.0
-75.12875643782189,0.0
-75.11875593779689,0.0
-75.10875543777189,0.0
-75.09875493774689,0.0
-75.08875443772189,0.0
-75.07875393769689,0.0
-75.06875343767189,0.0
-75.05875293764689,0.0
-75.04875243762189,0.0
-75.03875193759688,0.0
-75.02875143757188,0.0
-75.01875093754688,0.0
-75.00875043752188,0.0
-74.99874993749688,0.0
-74.98874943747188,0.0
-74.97874893744688,0.0
-74.96874843742188,0.0
-74.95874793739686,0.0
-74.94874743737186,0.0
-74.93874693734686,0.0
-74.92874643732186,0.0
-74.91874593729686,0.0
-74.90874543727186,0.0
-74.89874493724686,0.0
-74.88874443722186,0.0
-74.87874393719686,0.0
-74.86874343717186,0.0
-74.85874293714686,0.0
-74.84874243712186,0.0
-74.83874193709686,0.0
-74.82874143707186,0.0
-74.81874093704685,0.0
-74.80874043702185,0.0
-74.79873993699685,0.0
-74.78873943697185,0.0
-74.77873893694685,0.0
-74.76873843692185,0.0
-74.75873793689685,0.0
-74.74873743687183,0.0
-74.73873693684683,0.0
-74.72873643682183,0.0
-74.71873593679683,0.0
-74.70873543677183,0.0
-74.69873493674683,0.0
-74.68873443672183,0.0
-74.67873393669683,0.0
-74.66873343667183,0.0
-74.65873293664683,0.0
-74.64873243662183,0.0
-74.63873193659683,0.0
-74.62873143657183,0.0
-74.61873093654683,0.0
-74.60873043652182,0.0
-74.59872993649682,0.0
-74.58872943647182,0.0
-74.57872893644682,0.0
-74.56872843642182,0.0
-74.55872793639682,0.0
-74.54872743637182,0.0
-74.53872693634682,0.0
-74.52872643632182,0.0
-74.51872593629682,0.0
-74.50872543627182,0.0
-74.49872493624682,0.0
-74.48872443622182,0.0
-74.47872393619681,0.0
-74.46872343617181,0.0
-74.45872293614681,0.0
-74.44872243612181,0.0
-74.43872193609681,0.0
-74.42872143607181,0.0
-74.41872093604681,0.0
-74.40872043602181,0.0
-74.39871993599681,0.0
-74.3887194359718,0.0
-74.3787189359468,0.0
-74.36871843592179,0.0
-74.35871793589679,0.0
-74.34871743587179,0.0
-74.33871693584679,0.0
-74.32871643582179,0.0
-74.31871593579679,0.0
-74.30871543577179,0.0
-74.29871493574679,0.0
-74.28871443572179,0.0
-74.27871393569679,0.0
-74.26871343567178,0.0
-74.25871293564678,0.0
-74.24871243562178,0.0
-74.23871193559678,0.0
-74.22871143557178,0.0
-74.21871093554678,0.0
-74.20871043552178,0.0
-74.19870993549678,0.0
-74.18870943547178,0.0
-74.17870893544676,0.0
-74.16870843542176,0.0
-74.15870793539676,0.0
-74.14870743537176,0.0
-74.13870693534676,0.0
-74.12870643532176,0.0
-74.11870593529676,0.0
-74.10870543527176,0.0
-74.09870493524676,0.0
-74.08870443522176,0.0
-74.07870393519676,0.0
-74.06870343517176,0.0
-74.05870293514675,0.0
-74.04870243512175,0.0
-74.03870193509675,0.0
-74.02870143507175,0.0
-74.01870093504675,0.0
-74.00870043502175,0.0
-73.99869993499675,0.0
-73.98869943497175,0.0
-73.97869893494675,0.0
-73.96869843492175,0.0
-73.95869793489675,0.0
-73.94869743487175,0.0
-73.93869693484675,0.0
-73.92869643482175,0.0
-73.91869593479674,0.0
-73.90869543477174,0.0
-73.89869493474674,0.0
-73.88869443472174,0.0
-73.87869393469674,0.0
-73.86869343467174,0.0
-73.85869293464674,0.0
-73.84869243462174,0.0
-73.83869193459674,0.0
-73.82869143457172,0.0
-73.81869093454672,0.0
-73.80869043452172,0.0
-73.79868993449672,0.0
-73.78868943447172,0.0
-73.77868893444672,0.0
-73.76868843442172,0.0
-73.75868793439672,0.0
-73.74868743437172,0.0
-73.73868693434672,0.0
-73.72868643432172,0.0
-73.71868593429672,0.0
-73.70868543427171,0.0
-73.69868493424671,0.0
-73.68868443422171,0.0
-73.67868393419671,0.0
-73.66868343417171,0.0
-73.65868293414671,0.0
-73.64868243412171,0.0
-73.63868193409671,0.0
-73.62868143407171,0.0
-73.6186809340467,0.0
-73.6086804340217,0.0
-73.59867993399669,0.0
-73.58867943397169,0.0
-73.57867893394669,0.0
-73.56867843392169,0.0
-73.55867793389669,0.0
-73.54867743387169,0.0
-73.53867693384669,0.0
-73.52867643382169,0.0
-73.51867593379669,0.0
-73.50867543377169,0.0
-73.49867493374668,0.0
-73.48867443372168,0.0
-73.47867393369668,0.0
-73.46867343367168,0.0
-73.45867293364668,0.0
-73.44867243362168,0.0
-73.43867193359668,0.0
-73.42867143357168,0.0
-73.41867093354668,0.0
-73.40867043352168,0.0
-73.39866993349668,0.0
-73.38866943347168,0.0
-73.37866893344668,0.0
-73.36866843342167,0.0
-73.35866793339667,0.0
-73.34866743337167,0.0
-73.33866693334667,0.0
-73.32866643332167,0.0
-73.31866593329667,0.0
-73.30866543327167,0.0
-73.29866493324667,0.0
-73.28866443322167,0.0
-73.27866393319667,0.0
-73.26866343317165,0.0
-73.25866293314665,0.0
-73.24866243312165,0.0
-73.23866193309665,0.0
-73.22866143307165,0.0
-73.21866093304665,0.0
-73.20866043302165,0.0
-73.19865993299665,0.0
-73.18865943297165,0.0
-73.17865893294665,0.0
-73.16865843292165,0.0
-73.15865793289665,0.0
-73.14865743287164,0.0
-73.13865693284664,0.0
-73.12865643282164,0.0
-73.11865593279664,0.0
-73.10865543277164,0.0
-73.09865493274664,0.0
-73.08865443272164,0.0
-73.07865393269664,0.0
-73.06865343267164,0.0
-73.05865293264664,0.0
-73.04865243262162,0.0
-73.03865193259662,0.0
-73.02865143257162,0.0
-73.01865093254662,0.0
-73.00865043252162,0.0
-72.99864993249662,0.0
-72.98864943247162,0.0
-72.97864893244662,0.0
-72.96864843242162,0.0
-72.95864793239662,0.0
-72.94864743237162,0.0
-72.93864693234661,0.0
-72.92864643232161,0.0
-72.91864593229661,0.0
-72.90864543227161,0.0
-72.89864493224661,0.0
-72.88864443222161,0.0
-72.87864393219661,0.0
-72.86864343217161,0.0
-72.85864293214661,0.0
-72.84864243212161,0.0
-72.8386419320966,0.0
-72.8286414320716,0.0
-72.8186409320466,0.0
-72.8086404320216,0.0
-72.7986399319966,0.0
-72.7886394319716,0.0
-72.7786389319466,0.0
-72.7686384319216,0.0
-72.7586379318966,0.0
-72.7486374318716,0.0
-72.7386369318466,0.0
-72.7286364318216,0.0
-72.7186359317966,0.0
-72.7086354317716,0.0
-72.69863493174658,0.0
-72.68863443172158,0.0
-72.67863393169658,0.0
-72.66863343167158,0.0
-72.65863293164658,0.0
-72.64863243162158,0.0
-72.63863193159658,0.0
-72.62863143157158,0.0
-72.61863093154658,0.0
-72.60863043152158,0.0
-72.59862993149657,0.0
-72.58862943147157,0.0
-72.57862893144657,0.0
-72.56862843142157,0.0
-72.55862793139657,0.0
-72.54862743137157,0.0
-72.53862693134657,0.0
-72.52862643132157,0.0
-72.51862593129657,0.0
-72.50862543127157,0.0
-72.49862493124657,0.0
-72.48862443122155,0.0
-72.47862393119655,0.0
-72.46862343117155,0.0
-72.45862293114655,0.0
-72.44862243112155,0.0
-72.43862193109655,0.0
-72.42862143107155,0.0
-72.41862093104655,0.0
-72.40862043102155,0.0
-72.39861993099655,0.0
-72.38861943097154,0.0
-72.37861893094654,0.0
-72.36861843092154,0.0
-72.35861793089654,0.0
-72.34861743087154,0.0
-72.33861693084654,0.0
-72.32861643082154,0.0
-72.31861593079654,0.0
-72.30861543077154,0.0
-72.29861493074654,0.0
-72.28861443072154,0.0
-72.27861393069654,0.0
-72.26861343067154,0.0
-72.25861293064654,0.0
-72.24861243062153,0.0
-72.23861193059653,0.0
-72.22861143057153,0.0
-72.21861093054653,0.0
-72.20861043052153,0.0
-72.19860993049653,0.0
-72.18860943047153,0.0
-72.17860893044653,0.0
-72.16860843042153,0.0
-72.15860793039653,0.0
-72.14860743037153,0.0
-72.13860693034651,0.0
-72.12860643032151,0.0
-72.11860593029651,0.0
-72.10860543027151,0.0
-72.09860493024651,0.0
-72.08860443022151,0.0
-72.07860393019651,0.0
-72.0686034301715,0.0
-72.0586029301465,0.0
-72.0486024301215,0.0
-72.0386019300965,0.0
-72.0286014300715,0.0
-72.0186009300465,0.0
-72.0086004300215,0.0
-71.9985999299965,0.0
-71.9885994299715,0.0
-71.9785989299465,0.0
-71.9685984299215,0.0
-71.9585979298965,0.0
-71.9485974298715,0.0
-71.9385969298465,0.0
-71.9285964298215,0.0
-71.91859592979648,0.0
-71.90859542977148,0.0
-71.89859492974648,0.0
-71.88859442972148,0.0
-71.87859392969648,0.0
-71.86859342967148,0.0
-71.85859292964648,0.0
-71.84859242962148,0.0
-71.83859192959648,0.0
-71.82859142957147,0.0
-71.81859092954647,0.0
-71.80859042952147,0.0
-71.79858992949647,0.0
-71.78858942947147,0.0
-71.77858892944647,0.0
-71.76858842942147,0.0
-71.75858792939647,0.0
-71.74858742937147,0.0
-71.73858692934647,0.0
-71.72858642932147,0.0
-71.71858592929647,0.0
-71.70858542927147,0.0
-71.69858492924646,0.0
-71.68858442922146,0.0
-71.67858392919646,0.0
-71.66858342917146,0.0
-71.65858292914646,0.0
-71.64858242912146,0.0
-71.63858192909646,0.0
-71.62858142907146,0.0
-71.61858092904646,0.0
-71.60858042902146,0.0
-71.59857992899646,0.0
-71.58857942897146,0.0
-71.57857892894646,0.0
-71.56857842892144,0.0
-71.55857792889644,0.0
-71.54857742887144,0.0
-71.53857692884644,0.0
-71.52857642882144,0.0
-71.51857592879644,0.0
-71.50857542877144,0.0
-71.49857492874644,0.0
-71.48857442872144,0.0
-71.47857392869643,0.0
-71.46857342867143,0.0
-71.45857292864643,0.0
-71.44857242862143,0.0
-71.43857192859643,0.0
-71.42857142857143,0.0
-71.41857092854643,0.0
-71.40857042852143,0.0
-71.39856992849643,0.0
-71.38856942847143,0.0
-71.37856892844643,0.0
-71.36856842842143,0.0
-71.35856792839641,0.0
-71.34856742837141,0.0
-71.33856692834641,0.0
-71.32856642832141,0.0
-71.31856592829641,0.0
-71.30856542827141,0.0
-71.2985649282464,0.0
-71.2885644282214,0.0
-71.2785639281964,0.0
-71.2685634281714,0.0
-71.2585629281464,0.0
-71.2485624281214,0.0
-71.2385619280964,0.0
-71.2285614280714,0.0
-71.2185609280464,0.0
-71.2085604280214,0.0
-71.1985599279964,0.0
-71.1885594279714,0.0
-71.1785589279464,0.0
-71.1685584279214,0.0
-71.1585579278964,0.0
-71.1485574278714,0.0
-71.1385569278464,0.0
-71.1285564278214,0.0
-71.1185559277964,0.0
-71.10855542777139,0.0
-71.09855492774639,0.0
-71.08855442772139,0.0
-71.07855392769639,0.0
-71.06855342767139,0.0
-71.05855292764639,0.0
-71.04855242762139,0.0
-71.03855192759639,0.0
-71.02855142757139,0.0
-71.01855092754639,0.0
-71.00855042752137,0.0
-70.99854992749637,0.0
-70.98854942747137,0.0
-70.97854892744637,0.0
-70.96854842742137,0.0
-70.95854792739637,0.0
-70.94854742737137,0.0
-70.93854692734637,0.0
-70.92854642732136,0.0
-70.91854592729636,0.0
-70.90854542727136,0.0
-70.89854492724636,0.0
-70.88854442722136,0.0
-70.87854392719636,0.0
-70.86854342717136,0.0
-70.85854292714636,0.0
-70.84854242712136,0.0
-70.83854192709636,0.0
-70.82854142707136,0.0
-70.81854092704636,0.0
-70.80854042702136,0.0
-70.79853992699636,0.0
-70.78853942697134,0.0
-70.77853892694634,0.0
-70.76853842692134,0.0
-70.75853792689634,0.0
-70.74853742687134,0.0
-70.73853692684634,0.0
-70.72853642682134,0.0
-70.71853592679633,0.0
-70.70853542677133,0.0
-70.69853492674633,0.0
-70.68853442672133,0.0
-70.67853392669633,0.0
-70.66853342667133,0.0
-70.65853292664633,0.0
-70.64853242662133,0.0
-70.63853192659633,0.0
-70.62853142657133,0.0
-70.61853092654633,0.0
-70.60853042652133,0.0
-70.59852992649633,0.0
-70.58852942647133,0.0
-70.57852892644632,0.0
-70.56852842642132,0.0
-70.55852792639632,0.0
-70.54852742637132,0.0
-70.53852692634632,0.0
-70.52852642632132,0.0
-70.51852592629632,0.0
-70.50852542627132,0.0
-70.49852492624632,0.0
-70.48852442622132,0.0
-70.47852392619632,0.0
-70.46852342617132,0.0
-70.45852292614632,0.0
-70.44852242612131,0.0
-70.4385219260963,0.0
-70.4285214260713,0.0
-70.4185209260463,0.0
-70.4085204260213,0.0
-70.3985199259963,0.0
-70.3885194259713,0.0
-70.3785189259463,0.0
-70.3685184259213,0.0
-70.3585179258963,0.0
-70.3485174258713,0.0
-70.33851692584629,0.0
-70.32851642582129,0.0
-70.31851592579629,0.0
-70.30851542577129,0.0
-70.29851492574629,0.0
-70.28851442572129,0.0
-70.27851392569629,0.0
-70.26851342567129,0.0
-70.25851292564629,0.0
-70.24851242562129,0.0
-70.23851192559628,0.0
-70.22851142557127,0.0
-70.21851092554627,0.0
-70.20851042552127,0.0
-70.19850992549627,0.0
-70.18850942547127,0.0
-70.17850892544627,0.0
-70.16850842542127,0.0
-70.15850792539626,0.0
-70.14850742537126,0.0
-70.13850692534626,0.0
-70.12850642532126,0.0
-70.11850592529626,0.0
-70.10850542527126,0.0
-70.09850492524626,0.0
-70.08850442522126,0.0
-70.07850392519626,0.0
-70.06850342517126,0.0
-70.05850292514626,0.0
-70.04850242512126,0.0
-70.03850192509626,0.0
-70.02850142507125,0.0
-70.01850092504625,0.0
-70.00850042502125,0.0
-69.99849992499625,0.0
-69.98849942497125,0.0
-69.97849892494625,0.0
-69.96849842492125,0.0
-69.95849792489625,0.0
-69.94849742487125,0.0
-69.93849692484625,0.0
-69.92849642482125,0.0
-69.91849592479625,0.0
-69.90849542477125,0.0
-69.89849492474625,0.0
-69.88849442472124,0.0
-69.87849392469623,0.0
-69.86849342467123,0.0
-69.85849292464623,0.0
-69.84849242462123,0.0
-69.83849192459623,0.0
-69.82849142457123,0.0
-69.81849092454623,0.0
-69.80849042452122,0.0
-69.79848992449622,0.0
-69.78848942447122,0.0
-69.77848892444622,0.0
-69.76848842442122,0.0
-69.75848792439622,0.0
-69.74848742437122,0.0
-69.73848692434622,0.0
-69.72848642432122,0.0
-69.71848592429622,0.0
-69.70848542427122,0.0
-69.69848492424622,0.0
-69.68848442422122,0.0
-69.67848392419621,0.0
-69.66848342417121,0.0
-69.6584829241462,0.0
-69.6484824241212,0.0
-69.6384819240962,0.0
-69.6284814240712,0.0
-69.6184809240462,0.0
-69.6084804240212,0.0
-69.5984799239962,0.0
-69.5884794239712,0.0
-69.5784789239462,0.0
-69.56847842392119,0.0
-69.55847792389619,0.0
-69.54847742387119,0.0
-69.53847692384619,0.0
-69.52847642382119,0.0
-69.51847592379619,0.0
-69.50847542377119,0.0
-69.49847492374619,0.0
-69.48847442372119,0.0
-69.47847392369619,0.0
-69.46847342367118,0.0
-69.45847292364618,0.0
-69.44847242362118,0.0
-69.43847192359618,0.0
-69.42847142357118,0.0
-69.41847092354618,0.0
-69.40847042352118,0.0
-69.39846992349618,0.0
-69.38846942347118,0.0
-69.37846892344618,0.0
-69.36846842342118,0.0
-69.35846792339618,0.0
-69.34846742337118,0.0
-69.33846692334618,0.0
-69.32846642332117,0.0
-69.31846592329617,0.0
-69.30846542327116,0.0
-69.29846492324616,0.0
-69.28846442322116,0.0
-69.27846392319616,0.0
-69.26846342317116,0.0
-69.25846292314615,0.0
-69.24846242312115,0.0
-69.23846192309615,0.0
-69.22846142307115,0.0
-69.21846092304615,0.0
-69.20846042302115,0.0
-69.19845992299615,0.0
